GENDER,LGB_3,CA_REGION,AGE_6,RACE_5,pv_ever,pv_12mo,sv_ever,sv_12mo,ipv_ever,ipv_year,data_year,INCOME_QUINTILE,EDUC5,EMPLOY_2,DISABILITY,sv_perp_ever,sv_perp_12mo,pv_perp_ever,pv_perp_12mo,WEIGHT,pastyearpv1,pastyearpv2,pastyearpv3,pastyearsv1,pastyearsv2,pastyearsv3,pastyearsv4,pastyearsv5,pastyearsv6,pastyearperpsv1,pastyearperpsv2,pastyearperpsv3,pastyearperpsv4,pastyearperpsv5,pastyearperpsv6,pastyearperppv1,pastyearperppv2,pastyearperppv3
1,2,5,3,1,0,0,0,0,NA,NA,2021,3,5,1,0,NA,0,0,0,0.1591564614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,5,5,1,0,0,0,0,0,0.6852085552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,3,1,0,1,0,NA,NA,2021,1,4,2,0,0,0,0,0,1.8568537973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,1,1,1,1,1,NA,NA,2021,5,5,1,0,0,0,0,0,0.0576181281,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,1,0,0,0,NA,NA,2021,2,3,2,1,0,0,0,0,0.9331950227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,1,1,0,1,0,NA,NA,2021,3,4,1,1,1,0,1,0,0.4142054229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,2,1,1,0,1,0,NA,NA,2021,1,2,2,1,0,0,0,0,0.2145902932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,1,1,NA,NA,2021,5,5,1,0,1,1,0,0,0.0618788742,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,5,6,1,1,0,0,0,NA,NA,2021,2,4,2,0,0,0,0,0,0.3747942265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,1,1,1,0,0,NA,NA,2021,1,1,2,0,0,0,0,0,0.5669905972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,4,0,0,0,0,NA,NA,2021,2,2,1,0,0,0,0,0,3.8311577762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,4,1,1,1,0,NA,NA,2021,5,4,1,1,0,0,1,0,0.3923842899,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,NA,NA,2021,5,5,2,0,1,0,1,0,0.3747942265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,3,1,0,0,0,NA,NA,2021,1,4,2,0,0,0,0,0,0.3927168517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,0,0,NA,NA,2021,1,3,2,1,0,0,1,0,0.4867135174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,2,4,1,1,1,1,NA,NA,2021,3,1,2,1,1,1,1,1,3.8311577762,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,2,5,2,1,1,0,0,0,NA,NA,2021,5,4,1,1,NA,0,1,0,0.0576181281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,4,1,1,1,1,NA,NA,2021,4,1,2,1,1,1,1,1,3.8311577762,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1,2,5,2,3,1,0,1,0,NA,NA,2021,4,4,1,0,0,0,0,0,0.4596915551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,NA,NA,2021,3,3,2,1,0,0,0,0,0.7942958621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,3,5,1,0,0,0,0,0,0.1591564614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,2,1,0,1,0,NA,NA,2021,2,3,2,0,0,0,0,0,1.9764546234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,2,1,1,0,1,0,NA,NA,2021,2,4,1,1,0,0,0,0,1.8978657087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,3,5,1,1,0,0,0,0,0.0618788742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,2,4,0,0,1,0,NA,NA,2021,5,4,1,0,0,0,0,0,0.4926046505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,98,5,6,1,0,0,1,0,NA,NA,2021,2,4,1,0,0,0,0,0,0.2326539062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,6,1,1,0,1,0,NA,NA,2021,1,4,2,1,0,0,0,0,0.2326539062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,5,2,1,0,0,0,NA,NA,2021,1,2,2,1,0,0,0,0,3.347207508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,4,0,0,0,0,NA,NA,2021,1,2,2,0,0,0,0,0,1.2311981575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,NA,NA,2021,4,5,2,1,0,0,0,0,0.3747942265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,1,4,1,0,0,0,NA,NA,2021,1,3,2,1,0,0,1,1,1.5639506774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,5,6,5,0,0,1,0,NA,NA,2021,3,5,2,1,1,0,0,0,0.5851196957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,5,1,1,0,1,0,NA,NA,2021,4,4,2,0,NA,0,0,0,0.4484575006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,1,4,1,1,1,1,NA,NA,2021,2,4,1,1,1,1,1,1,0.7924968408,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,2,5,2,1,1,0,1,0,NA,NA,2021,3,1,2,1,0,0,1,0,3.8311577762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,4,0,0,0,0,NA,NA,2021,5,4,1,1,0,0,0,0,1.0871742441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,5,5,1,1,0,0,0,0,0.0576181281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,NA,NA,2021,2,3,1,1,0,0,0,0,0.611026864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,1,1,1,0,NA,NA,2021,5,5,1,0,0,0,0,0,0.0576181281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,1,0,1,0,NA,NA,2021,1,3,2,0,1,0,0,0,1.6637088766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,1,4,1,0,0,0,NA,NA,2021,4,3,1,0,0,0,0,0,1.9634052551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,1,1,1,1,1,NA,NA,2021,5,5,1,0,0,0,0,0,0.0723345928,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,5,1,1,0,1,0,NA,NA,2021,4,5,1,0,0,0,0,0,0.3572188727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,4,1,1,0,0,NA,NA,2021,2,3,2,1,1,0,1,1,1.183184796,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,5,3,1,0,0,1,1,NA,NA,2021,4,4,1,1,1,1,0,0,0.0618788742,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,5,5,1,0,0,0,0,0,0.2800102556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,1,0,1,0,NA,NA,2021,5,4,1,0,1,0,1,0,0.1591564614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,3,1,1,0,1,1,NA,NA,2021,1,3,2,1,0,0,1,0,1.1715459049,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,5,1,4,1,1,1,1,NA,NA,2021,2,4,1,1,1,1,1,1,0.7924968408,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1,2,5,3,5,0,0,0,0,NA,NA,2021,4,5,1,0,0,0,0,0,0.5861318239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,1,4,1,1,0,0,NA,NA,2021,1,4,1,1,0,0,0,0,2.9645774001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,4,5,1,0,0,0,0,0,0.1591564614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,1,1,0,0,NA,NA,2021,4,3,2,0,0,0,0,0,0.4806065041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,3,4,1,1,1,1,NA,NA,2021,5,5,2,1,1,1,1,1,0.3923842899,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,2,5,3,1,1,0,1,1,NA,NA,2021,4,5,1,0,0,0,0,0,0.0618788742,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,4,1,0,0,0,NA,NA,2021,4,3,1,0,0,0,0,0,0.7743496812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,1,3,1,1,1,1,NA,NA,2021,1,4,1,0,1,1,1,1,0.4285644083,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
2,2,5,2,1,1,0,1,1,NA,NA,2021,1,2,1,0,0,0,0,0,2.5198532868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,1,1,0,1,0,NA,NA,2021,4,4,1,1,0,0,1,0,0.1218631752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,2,4,1,1,1,0,NA,NA,2021,1,4,1,0,0,0,0,0,1.0871742441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,2,4,1,1,1,1,NA,NA,2021,5,5,1,0,0,0,0,0,1.0671730793,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,5,6,4,1,0,1,0,NA,NA,2021,3,5,1,0,1,0,1,0,0.6430088478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,2,1,1,1,1,1,NA,NA,2021,3,4,1,0,0,0,0,0,0.0723345928,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,5,5,1,0,0,0,0,0,0.5092228149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,NA,NA,2021,3,3,2,0,0,0,0,0,0.4867135174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,3,1,0,0,0,0,NA,NA,2021,5,5,1,1,0,0,0,0,0.2800102556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,NA,NA,2021,3,3,1,1,0,0,0,0,0.9041310757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,3,3,0,0,1,0,NA,NA,2021,3,2,1,1,1,1,0,0,1.0616973142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,5,3,3,0,0,0,0,NA,NA,2021,2,3,2,0,0,0,0,0,2.1936753414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,4,1,1,1,1,NA,NA,2021,4,5,1,1,1,1,1,1,0.2943471005,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,2,5,5,1,0,0,0,0,NA,NA,2021,4,4,1,0,0,0,0,0,0.3351147044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,1,0,0,0,NA,NA,2021,1,4,2,1,0,0,0,0,0.6392853466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,1,0,0,0,0,NA,NA,2021,2,4,1,0,0,0,0,0,0.6392853466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,1,1,1,1,NA,NA,2021,5,5,1,1,1,1,1,1,0.0887540648,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,2,5,3,4,1,0,0,0,NA,NA,2021,3,2,1,0,0,0,0,0,2.7919828533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,1,4,0,0,0,0,NA,NA,2021,1,5,2,0,0,0,0,0,0.7924968408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,1,1,1,1,1,NA,NA,2021,5,4,1,1,1,1,1,1,0.0953160729,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,1,5,4,1,1,0,1,1,NA,NA,2021,2,3,1,1,0,0,0,0,0.7506532072,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,1,0,0,0,0,NA,NA,2021,3,4,1,0,0,0,0,0,0.8760504667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,3,1,0,0,0,NA,NA,2021,1,4,1,0,0,0,0,0,1.8753350928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,1,0,1,1,NA,NA,2021,4,4,1,0,0,0,0,0,0.6392853466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,1,1,0,1,1,NA,NA,2021,5,5,1,1,1,1,1,1,0.0576181281,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,2,5,3,4,0,0,0,0,NA,NA,2021,3,3,1,0,0,0,0,0,1.5014900218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,0,0,NA,NA,2021,3,3,2,0,0,0,0,0,0.7942958621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,2,2,1,0,0,0,0,0,0.7544062239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,0,0,0,0,NA,NA,2021,4,3,1,0,0,0,0,0,0.7570486746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,3,2,1,0,1,0,NA,NA,2021,1,1,2,0,0,0,0,0,3.8311577762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,1,0,NA,NA,2021,5,5,1,0,1,0,0,0,0.2326539062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,3,1,1,1,1,1,NA,NA,2021,1,2,1,1,NA,0,0,0,0.868834879,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,2,5,3,4,1,0,0,0,NA,NA,2021,3,3,1,1,0,0,0,0,1.2336554753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,NA,NA,2021,5,5,2,0,0,0,0,0,0.2728331546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,5,4,1,0,1,0,NA,NA,2021,1,3,2,0,0,0,0,0,2.3671060842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,1,1,1,1,1,NA,NA,2021,2,4,2,0,0,0,0,0,0.6680336199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,3,4,1,0,1,1,NA,NA,2021,3,2,2,0,1,1,0,0,3.8311577762,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,5,3,1,0,0,0,0,NA,NA,2021,2,4,1,0,0,0,0,0,0.8386586219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,1,1,1,0,NA,NA,2021,2,3,2,1,1,1,0,0,0.6860145243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,5,5,1,0,0,0,0,NA,NA,2021,5,4,2,0,0,0,0,0,0.3264566686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,0,0,0,0,NA,NA,2021,1,2,1,0,0,0,0,0,2.127821033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,4,0,0,1,0,NA,NA,2021,4,4,1,0,0,0,1,0,1.3647286063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,3,0,0,0,0,NA,NA,2021,2,4,1,0,0,0,0,0,3.4937141619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,0,0,0,0,NA,NA,2021,1,2,2,0,0,0,0,0,2.6452587934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,2,0,0,0,0,NA,NA,2021,1,4,1,1,0,0,1,0,0.4629643197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,1,4,1,0,1,0,NA,NA,2021,1,1,2,1,1,0,1,0,3.8311577762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,0,0,0,0,NA,NA,2021,5,5,2,0,0,0,0,0,0.3572188727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,1,0,0,0,NA,NA,2021,3,1,1,0,0,0,0,0,3.2600259285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,NA,NA,2021,5,3,2,0,0,0,0,0,0.9971699825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,2,1,1,0,1,1,NA,NA,2021,2,3,1,1,1,0,0,0,3.8311577762,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,1,0,NA,NA,2021,3,5,2,0,0,0,1,0,0.342518506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,1,0,0,0,0,NA,NA,2021,4,3,1,0,0,0,0,0,1.4522738998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,1,0,NA,NA,2021,5,5,1,0,0,0,0,0,0.1591564614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,1,1,1,1,1,NA,NA,2021,1,1,1,0,1,1,0,0,1.3489324477,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,5,3,1,1,0,1,1,NA,NA,2021,5,5,1,1,0,0,0,0,0.0811769763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,5,4,4,0,0,0,0,NA,NA,2021,2,2,1,0,0,0,0,0,3.8311577762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,3,0,0,1,0,NA,NA,2021,4,4,1,0,0,0,1,0,2.3543215456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,4,1,1,1,1,NA,NA,2021,5,1,1,1,1,1,1,1,3.8311577762,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1,2,5,3,1,1,1,0,0,NA,NA,2021,5,5,1,0,0,0,0,0,0.1591564614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,2,4,1,1,1,1,NA,NA,2021,2,5,1,1,0,0,0,0,1.0870747253,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,5,6,1,1,0,1,0,NA,NA,2021,5,5,2,0,0,0,0,0,0.2728331546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,5,0,0,0,0,NA,NA,2021,4,5,1,0,0,0,0,0,0.5861318239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,NA,NA,2021,5,4,1,0,0,0,0,0,0.3550275088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,1,1,0,0,0,NA,NA,2021,5,4,1,0,0,0,0,0,0.1998072172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,2,1,1,0,0,0,No,NA,2020,5,2,1,0,0,NA,1,NA,0.3011523467,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,5,1,3,0,0,1,1,No,NA,2020,4,3,2,0,0,NA,0,NA,1.416837155,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,1,5,1,1,0,0,0,No,NA,2020,3,2,1,0,0,NA,1,NA,0.8722919214,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,5,6,1,0,0,0,0,No,NA,2020,4,3,2,1,0,NA,0,NA,0.7619955378,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,5,3,2,0,0,1,0,No,NA,2020,3,2,1,0,0,NA,0,NA,0.4164400378,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,3,4,1,1,0,1,0,Yes,NA,2020,4,2,1,0,0,NA,0,NA,0.844531867,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,1,1,3,0,0,0,0,No,NA,2020,1,2,2,0,0,NA,0,NA,0.5755459334,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,5,1,3,0,0,1,1,No,NA,2020,1,2,1,0,0,NA,0,NA,4.6843812706,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,1,2,3,1,0,1,0,No,NA,2020,5,3,1,0,0,NA,0,NA,0.8860496001,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,5,2,1,1,0,0,0,No,NA,2020,3,2,1,0,0,NA,0,NA,1.4859008386,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,3,2,1,1,0,0,0,No,NA,2020,4,3,2,0,0,NA,0,NA,0.8053495182,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,3,6,1,0,0,0,0,No,NA,2020,3,2,1,0,0,NA,0,NA,0.705076384,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,2,5,1,1,0,1,0,Yes,NA,2020,1,2,1,0,0,NA,0,NA,0.2622720097,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,5,6,1,0,0,0,0,No,NA,2020,4,5,2,0,0,NA,0,NA,0.5219596126,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,2,6,1,1,0,1,0,Yes,NA,2020,2,2,2,1,0,NA,0,NA,0.2770866129,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,2,3,1,0,0,0,0,No,NA,2020,3,2,2,0,0,NA,0,NA,1.1891551433,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,5,4,1,1,0,1,0,Yes,NA,2020,3,2,2,0,0,NA,0,NA,1.265752441,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,4,3,1,0,0,0,0,No,NA,2020,1,2,1,1,0,NA,0,NA,0.8896781897,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1,6,1,0,0,1,0,No,NA,2020,3,5,2,1,0,NA,0,NA,0.3958201125,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1,2,1,0,0,1,0,No,NA,2020,3,3,2,1,1,NA,0,NA,0.079934553,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,5,2,1,0,0,1,0,No,NA,2020,4,3,1,0,0,NA,0,NA,0.6274345852,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,1,3,5,1,0,0,0,No,NA,2020,2,5,1,0,0,NA,0,NA,0.8476511578,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,1,5,5,1,0,1,0,No,NA,2020,4,5,1,1,0,NA,1,NA,0.6662872667,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,3,6,1,1,0,0,0,No,NA,2020,1,3,1,0,0,NA,0,NA,0.3558259431,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,5,5,1,1,0,1,1,No,NA,2020,3,5,1,0,0,NA,0,NA,0.6493209083,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,5,6,1,1,0,0,0,No,NA,2020,5,5,2,0,0,NA,1,NA,0.5137588877,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,2,3,1,0,0,0,0,No,NA,2020,2,2,1,0,0,NA,0,NA,0.2395516705,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,1,4,2,1,0,1,0,No,NA,2020,4,5,1,0,0,NA,1,NA,0.0787311796,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,5,2,1,0,0,0,0,No,NA,2020,3,5,1,0,0,NA,0,NA,0.7638683627,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,5,5,1,0,0,0,0,No,NA,2020,3,2,1,0,0,NA,0,NA,0.9208108905,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,5,2,3,0,0,1,1,No,NA,2020,2,3,1,0,0,NA,0,NA,1.5460301755,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,5,3,1,1,0,0,0,No,NA,2020,5,5,1,0,0,NA,1,NA,0.863644576,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,5,6,1,0,0,0,0,No,NA,2020,4,2,2,0,0,NA,0,NA,1.0968764077,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,1,6,1,1,0,0,0,No,NA,2020,3,3,1,0,1,NA,0,NA,0.5924743621,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
